carat,cut,color,clarity,depth,table,x,y,z,price
2.0,Fair,I,SI2,69.1,56.0,7.84,7.7,5.37,8736
1.01,Ideal,G,VVS2,62.0,58.0,6.36,6.39,3.95,7597
0.39,Very Good,F,VVS2,58.2,62.0,4.77,4.82,2.79,1117
0.68,Good,F,VS1,60.0,60.8,5.67,5.71,3.41,2516
0.32,Ideal,G,VVS1,62.2,55.0,4.38,4.4,2.73,842
0.67,Very Good,D,SI1,60.2,60.0,5.61,5.68,3.4,2007
1.21,Ideal,F,SI2,61.8,57.0,6.82,6.87,4.23,5996
1.0,Very Good,D,SI2,63.4,58.0,6.33,6.3,4.01,3304
0.72,Ideal,F,SI2,62.0,57.0,5.68,5.64,3.51,1743
0.3,Very Good,D,VVS2,63.5,58.0,4.31,4.23,2.71,1010
0.34,Ideal,E,VVS1,62.3,56.0,4.45,4.48,2.78,1014
1.74,Ideal,J,VS1,61.1,56.0,7.85,7.79,4.78,11194
1.0,Very Good,I,VS2,64.0,54.0,6.28,6.34,4.04,4739
1.0,Premium,H,VS2,60.2,62.0,6.46,6.43,3.88,4514
0.51,Ideal,D,VS2,,57.0,5.18,5.21,3.16,1769
0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1338
1.4,Premium,D,SI2,61.8,54.0,7.21,7.16,4.44,8419
1.51,Ideal,F,VS2,61.7,57.0,7.37,7.31,4.53,13325
0.56,Ideal,H,VS1,60.2,57.0,5.38,5.35,3.23,1888
0.4,Ideal,G,VS2,62.8,54.0,4.7,4.67,2.94,980
0.31,Ideal,F,IF,62.2,56.0,4.34,4.31,2.69,1046
0.43,Premium,G,IF,61.4,59.0,4.79,4.85,2.96,1433
1.02,Ideal,F,VS2,61.5,57.0,6.48,6.5,3.99,6306
1.01,Good,D,SI1,63.9,61.0,6.31,6.28,4.02,5147
0.3,Ideal,G,IF,62.0,56.0,4.31,4.3,2.67,956
1.11,Ideal,G,VS1,62.1,57.0,6.61,6.63,4.11,7917
1.01,Very Good,G,VS1,63.5,59.0,6.36,6.31,4.02,6529
0.74,Very Good,E,SI2,59.1,60.0,5.88,5.93,3.49,2728
0.51,Ideal,G,VVS2,,57.0,5.18,5.13,3.17,1974
0.61,Ideal,E,VVS2,62.4,53.6,5.42,5.45,3.39,2907
1.5,Ideal,F,SI1,62.0,60.0,7.32,7.29,4.53,12466
0.82,Very Good,G,SI2,63.4,55.0,5.96,5.93,3.77,2232
0.32,Ideal,F,IF,60.9,57.0,4.42,4.45,2.7,943
0.35,Premium,G,VS1,61.2,58.0,4.51,4.54,2.77,706
1.49,Premium,G,VS1,60.8,62.0,7.41,7.36,4.49,12900
1.05,Very Good,H,SI2,63.0,59.0,6.44,6.48,4.07,4158
2.01,Very Good,H,SI1,63.1,56.0,8.05,8.0,5.06,11825
0.57,Good,H,SI1,,54.0,5.28,5.3,3.34,1218
0.7,Ideal,G,VS1,61.9,55.0,5.67,5.71,3.52,3384
0.32,Ideal,E,VS2,60.9,56.0,4.45,4.48,2.72,846
0.3,Premium,D,VS2,60.5,58.0,4.38,4.35,2.64,911
1.53,Premium,G,SI1,58.4,59.0,7.62,7.55,4.43,9476
0.32,Ideal,G,VVS1,62.2,53.0,4.42,4.45,2.76,814
1.0,Very Good,G,SI2,58.2,63.0,6.53,6.49,3.79,3427
0.38,Ideal,H,VVS1,61.1,56.0,4.68,4.71,2.87,949
0.31,Ideal,G,VS1,62.5,57.0,4.34,4.37,2.72,625
0.52,Very Good,E,VS2,59.2,59.0,5.23,5.27,3.11,1601
1.01,Very Good,D,SI2,62.8,59.0,6.34,6.44,4.01,4588
1.26,Ideal,G,VVS2,60.7,56.0,7.05,7.03,4.27,10556
1.0,Premium,H,SI2,62.8,60.0,6.46,6.34,4.02,3080
1.56,Good,I,SI1,64.0,57.0,7.32,7.28,4.67,6246
1.06,Ideal,G,VS1,61.7,55.0,6.53,6.56,4.04,8093
0.7,Premium,G,SI1,61.4,60.0,5.69,5.74,3.51,2394
0.43,Premium,G,VS2,62.3,58.0,4.85,4.81,3.01,1113
1.02,Good,F,SI1,63.7,61.0,6.27,6.23,3.98,4678
0.31,Ideal,E,VS2,61.7,55.0,4.35,4.37,2.69,642
0.63,Ideal,F,VVS2,61.2,56.0,5.53,5.55,3.39,3351
0.53,Ideal,I,IF,62.1,55.0,5.18,5.22,3.23,1654
0.54,Ideal,F,VS2,,56.0,5.27,5.29,3.2,1680
1.08,Good,J,SI2,63.2,59.0,6.4,6.57,4.1,3742
0.4,Ideal,E,SI1,62.4,53.0,4.73,4.75,2.96,694
0.72,Ideal,G,SI1,63.0,56.0,5.71,5.68,3.59,2385
1.04,Premium,I,SI1,61.8,60.0,6.51,6.47,4.01,4368
1.01,Very Good,D,SI1,61.8,58.0,6.33,6.38,3.93,5812
1.06,Premium,G,SI1,62.7,56.0,6.55,6.46,4.08,5183
1.1,Premium,D,SI1,60.4,59.0,6.66,6.69,4.03,5166
1.21,Very Good,J,SI1,61.6,59.0,6.8,6.83,4.2,4990
0.32,Ideal,F,VS2,,55.0,4.45,4.4,2.67,828
0.4,Premium,E,VS2,60.7,60.0,4.75,4.7,2.87,975
1.25,Ideal,G,VVS1,61.3,56.0,6.95,6.98,4.28,10996
0.72,Very Good,F,SI1,63.4,58.0,5.69,5.66,3.6,2670
0.55,Ideal,D,VS2,61.7,55.0,5.27,5.29,3.26,2133
1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,2048
0.91,Premium,E,SI1,62.1,58.0,6.18,6.15,3.83,4256
0.7,Very Good,H,VS2,61.6,55.0,5.71,5.75,3.53,2330
0.81,Very Good,E,VS2,62.8,57.0,5.9,5.95,3.72,3839
0.25,Very Good,E,VVS1,60.2,59.0,4.11,4.13,2.48,575
0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
1.01,Very Good,F,SI2,62.7,55.0,6.32,6.4,3.99,4853
1.01,Ideal,G,VS2,61.0,56.0,6.47,6.51,3.96,6734
0.42,Premium,F,SI1,61.8,58.0,4.81,4.84,2.98,773
0.51,Ideal,D,VS2,61.5,55.0,5.13,5.18,3.17,1787
0.71,Very Good,F,SI2,61.6,59.0,5.7,5.76,3.53,2326
1.13,Very Good,E,SI2,59.4,62.0,6.78,6.83,4.04,3967
0.5,Very Good,H,VS2,61.8,63.0,5.08,5.05,3.13,1178
0.51,Ideal,F,VS1,61.9,56.0,5.11,5.17,3.18,1744
1.06,Very Good,D,SI1,59.4,57.0,6.65,6.72,3.97,5713
0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,2346
2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,13687
0.59,Premium,F,SI2,61.9,61.0,5.38,5.33,3.31,1319
1.1,Ideal,G,VS2,60.0,57.0,6.74,6.7,4.03,6653
0.77,Very Good,J,SI2,61.2,56.0,5.91,5.96,3.63,2001
0.52,Ideal,D,VS2,61.3,56.0,5.15,5.2,3.17,1822
0.4,Ideal,E,VVS2,61.5,56.0,4.79,4.74,2.93,1238
0.42,Ideal,I,VS2,61.0,54.0,4.84,4.87,2.96,807
1.51,Very Good,J,VS2,62.8,59.0,7.2,7.28,4.55,7418
1.01,Good,E,SI1,63.8,60.0,6.31,6.36,4.04,4179
0.33,Ideal,F,VVS1,61.9,55.0,4.46,4.47,2.76,939
0.3,Ideal,D,VS2,62.3,54.0,4.33,4.3,2.69,911
1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
0.56,Premium,F,VVS2,59.5,61.0,5.36,5.33,3.18,2290
0.51,Ideal,G,VS1,61.0,55.0,5.21,5.11,3.15,1781
0.5,Fair,H,VS1,66.5,60.0,4.93,4.85,3.25,1155
1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,9014
1.07,Premium,D,SI1,,55.0,6.68,6.64,4.01,6112
1.14,Ideal,G,VVS2,62.3,55.0,6.64,6.72,4.18,8743
0.33,Premium,I,VVS1,61.9,60.0,4.44,4.41,2.74,780
1.03,Premium,G,SI2,59.9,60.0,6.56,6.5,3.91,4413
0.36,Very Good,E,SI1,63.5,58.0,4.46,4.49,2.84,593
1.51,Ideal,D,VS2,62.1,58.0,7.32,7.34,4.55,15821
0.49,Ideal,G,VS2,61.1,57.0,5.12,5.09,3.12,1246
0.7,Very Good,D,SI1,62.1,56.0,5.65,5.69,3.52,2686
0.33,Ideal,D,VS2,62.1,54.0,4.46,4.43,2.76,1002
0.41,Ideal,F,VVS1,62.3,55.0,4.79,4.74,2.97,1356
0.39,Ideal,E,VS1,60.8,56.0,4.74,4.77,2.89,914
1.01,Good,G,SI2,63.6,58.0,6.31,6.37,4.03,3626
0.3,Good,D,SI2,63.2,57.0,4.21,4.24,2.67,447
0.46,Very Good,E,VS1,58.7,60.0,5.08,5.15,3.0,1452
1.24,Premium,I,VS2,62.1,55.0,6.91,6.87,4.28,5889
0.36,Ideal,G,IF,61.6,55.0,4.57,4.59,2.82,1074
0.73,Very Good,G,SI1,60.6,59.0,5.83,5.85,3.54,2585
0.4,Good,D,VVS2,60.2,63.0,4.74,4.8,2.87,1135
1.02,Ideal,F,SI2,61.8,57.0,6.43,6.49,3.99,4746
0.3,Ideal,F,VVS1,62.1,54.0,4.32,4.35,2.69,814
0.36,Ideal,F,VVS2,60.4,58.0,4.61,4.66,2.8,853
1.0,Good,E,VVS2,63.5,55.0,6.31,6.36,4.02,8750
0.4,Very Good,D,VVS2,58.3,59.0,4.88,4.9,2.85,1078
0.93,Very Good,D,SI1,60.8,59.0,6.24,6.27,3.8,4527
0.31,Ideal,D,VS2,62.0,55.0,4.35,4.33,2.69,942
0.3,Premium,D,VS2,60.6,59.0,4.36,4.28,2.62,911
0.46,Ideal,G,IF,62.5,57.0,4.89,4.94,3.07,1441
2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,13849
1.51,Ideal,I,SI1,61.8,56.0,7.37,7.34,4.55,10232
0.3,Premium,G,VVS1,61.3,58.0,4.33,4.29,2.64,945
1.0,Very Good,D,SI1,60.5,58.0,6.42,6.48,3.9,5755
0.53,Ideal,F,VVS2,62.2,54.0,5.22,5.19,3.24,2290
1.58,Ideal,H,VVS2,62.0,56.0,7.44,7.49,4.63,12897
0.73,Very Good,D,VS1,61.1,59.0,5.79,5.86,3.56,4116
0.4,Premium,E,VS2,,59.0,4.81,4.77,2.84,975
0.9,Very Good,H,VS1,61.7,58.0,6.18,6.26,3.84,4466
0.51,Ideal,F,VVS2,62.2,57.0,5.12,5.14,3.19,2082
0.3,Premium,H,VS1,62.5,58.0,4.27,4.34,2.69,526
0.78,Very Good,E,SI2,60.0,63.0,5.99,5.95,3.58,2512
1.21,Ideal,H,SI1,62.6,53.0,6.87,6.8,4.28,6025
0.91,Very Good,D,SI2,63.9,56.0,6.06,6.09,3.88,3837
0.9,Premium,J,VS1,62.1,62.0,6.12,6.05,3.78,2964
1.01,Very Good,D,SI1,61.1,58.0,6.46,6.51,3.96,5619
0.52,Very Good,H,VS2,63.5,58.0,5.08,5.09,3.23,1389
0.37,Ideal,F,VS2,61.1,57.0,4.67,4.63,2.84,957
1.07,Good,F,SI2,58.7,64.0,6.64,6.68,3.91,4232
1.04,Ideal,H,SI2,61.8,55.0,6.54,6.5,4.03,4368
0.33,Ideal,D,VVS2,61.1,56.0,4.44,4.46,2.72,955
1.5,Very Good,J,VVS2,63.3,56.0,7.18,7.29,4.58,8391
0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,721
1.01,Ideal,E,SI2,62.2,54.0,6.39,6.43,3.99,4666
0.54,Ideal,D,VS2,61.1,57.0,5.29,5.19,3.2,1993
0.31,Premium,G,VVS1,60.7,58.0,4.37,4.4,2.66,816
0.42,Premium,E,VS2,61.0,60.0,4.85,4.82,2.95,1024
1.31,Premium,G,VS2,60.3,59.0,7.12,7.08,4.28,8979
1.21,Very Good,G,VVS2,60.4,56.0,6.96,6.91,4.19,9878
0.71,Ideal,F,SI2,60.7,57.0,5.78,5.81,3.52,2291
1.0,Premium,F,SI2,61.7,57.0,6.42,6.35,3.94,3853
0.96,Fair,G,SI2,72.2,56.0,6.01,5.81,4.28,2438
0.36,Ideal,D,SI1,61.5,56.0,4.56,4.64,2.83,663
1.55,Premium,H,VS1,60.8,60.0,7.54,7.5,4.57,8593
1.21,Premium,H,SI1,62.5,60.0,6.77,6.7,4.21,5871
0.3,Premium,D,SI1,60.6,60.0,4.32,4.3,2.61,709
1.0,Good,E,SI2,60.5,61.0,6.31,6.38,3.84,4004
0.53,Ideal,D,VS2,,56.0,5.2,5.22,3.21,2266
1.04,Very Good,G,VS2,63.4,55.0,6.48,6.42,4.09,6232
0.36,Premium,H,VS1,60.5,59.0,4.6,4.63,2.79,631
0.54,Very Good,F,VVS2,60.2,59.0,5.27,5.3,3.18,2198
1.07,Premium,G,VS2,62.1,58.0,6.55,6.59,4.08,6355
1.24,Ideal,G,VS2,62.3,57.0,6.95,6.89,4.31,8799
0.37,Premium,F,SI1,61.6,59.0,4.62,4.67,2.86,616
0.4,Ideal,G,SI2,60.6,56.0,4.82,4.76,2.91,870
1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6617
1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,11081
2.01,Good,F,I1,64.0,56.0,7.93,7.91,5.07,6686
0.33,Very Good,E,SI2,60.0,59.0,4.47,4.49,2.69,463
0.31,Premium,F,VVS1,61.8,59.0,4.35,4.33,2.68,959
1.08,Premium,G,VS2,59.4,59.0,6.68,6.75,3.99,6415
0.55,Ideal,E,VS1,61.5,57.0,5.27,5.23,3.23,1857
0.55,Very Good,G,VS2,62.3,56.0,5.24,5.29,3.28,1551
0.7,Premium,H,SI1,62.0,58.0,5.65,5.71,3.52,2155
1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4081
2.0,Ideal,F,I1,60.3,56.0,8.16,8.27,4.94,10494
1.05,Ideal,G,IF,62.5,56.0,6.48,6.52,4.06,8850
0.4,Very Good,F,VVS2,60.5,57.0,4.76,4.79,2.89,1012
0.41,Premium,F,VVS2,61.0,59.0,4.83,4.77,2.93,1192
0.32,Ideal,G,VS2,61.8,57.0,4.42,4.38,2.72,720
1.0,Very Good,F,VS1,61.6,56.0,6.41,6.44,3.96,7504
1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
2.52,Fair,H,SI2,65.4,59.0,8.49,8.42,5.53,13846
0.3,Very Good,E,VS2,62.9,58.0,4.27,4.31,2.7,544
1.58,Ideal,H,VS1,60.4,57.0,7.55,7.65,4.59,13950
0.93,Premium,F,SI2,61.3,62.0,6.26,6.17,3.81,3317
0.38,Very Good,F,VVS1,63.8,58.0,4.58,4.61,2.93,1030
1.07,Ideal,H,SI1,61.0,56.0,6.6,6.68,4.05,5281
1.0,Premium,G,SI1,60.0,62.0,6.48,6.45,3.88,4189
0.3,Ideal,E,SI1,61.3,56.0,4.34,4.37,2.67,640
2.1,Premium,I,SI1,59.9,61.0,8.34,8.26,4.97,15615
1.7,Very Good,I,VS2,58.5,59.0,7.81,7.89,4.59,11190
1.03,Premium,H,VS2,62.4,58.0,6.47,6.39,4.01,5078
0.31,Ideal,E,VVS2,61.7,56.0,4.37,4.38,2.7,766
0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
1.01,Good,H,SI1,,55.0,6.35,6.41,4.01,4574
0.55,Premium,E,VS2,61.5,56.0,5.28,5.25,3.24,1881
0.29,Ideal,G,VS1,62.2,54.0,4.23,4.26,2.64,507
0.35,Premium,G,VVS1,59.3,61.0,4.62,4.58,2.73,984
1.33,Fair,G,SI2,63.0,62.0,6.9,6.87,4.34,6078
0.8,Very Good,F,VS2,63.3,59.8,5.79,5.83,3.68,3283
0.72,Premium,D,SI1,62.7,59.0,5.73,5.69,3.58,2782
1.11,Premium,G,SI2,62.3,58.0,6.65,6.61,4.13,4755
1.01,Ideal,G,SI1,62.7,57.0,6.3,6.34,3.96,5555
0.32,Premium,H,VVS2,62.2,58.0,4.38,4.33,2.71,773
1.51,Ideal,G,SI1,62.9,57.0,7.3,7.27,4.58,11255
0.71,Very Good,D,SI1,63.1,56.0,5.73,5.68,3.6,2743
0.43,Ideal,H,IF,61.9,55.0,4.87,4.89,3.02,1151
0.32,Premium,F,VS2,62.1,59.0,4.35,4.41,2.72,645
1.16,Ideal,D,VS2,62.1,57.0,6.73,6.7,4.17,8185
1.51,Premium,E,VS2,60.7,60.0,7.46,7.37,4.5,14844
0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593
2.12,Very Good,J,SI2,62.3,61.0,8.16,8.21,5.1,12030
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1048
0.3,Very Good,H,VVS2,63.0,56.0,4.24,4.27,2.68,581
1.27,Ideal,H,SI1,61.5,55.0,6.97,6.95,4.28,6472
0.3,Ideal,H,SI1,62.9,57.0,4.31,4.28,2.7,540
0.52,Very Good,F,SI2,62.3,60.0,5.1,5.13,3.19,1057
1.18,Ideal,H,VS1,64.9,58.0,6.57,6.53,4.25,7216
1.7,Premium,D,SI1,61.9,59.0,7.61,7.64,4.72,15100
1.13,Fair,I,VS2,55.9,67.0,7.05,6.94,3.9,4695
0.29,Very Good,I,VS2,,55.0,4.25,4.27,2.66,384
0.38,Ideal,E,SI2,61.2,57.0,4.71,4.67,2.87,812
0.32,Premium,D,SI2,62.5,58.0,4.38,4.33,2.72,530
0.51,Premium,F,VS2,60.7,59.0,5.16,5.19,3.14,1402
0.3,Premium,D,VVS2,62.4,58.0,4.26,4.3,2.67,752
0.53,Ideal,G,VS2,61.4,55.0,5.23,5.26,3.22,1615
0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,2537
0.27,Ideal,F,VS2,61.8,53.0,4.18,4.2,2.59,583
1.3,Good,J,VS2,63.6,59.0,6.87,6.9,4.38,5175
0.78,Ideal,E,VS2,61.1,55.0,5.99,5.96,3.65,3713
1.01,Good,E,SI2,63.9,58.0,6.37,6.31,4.05,3611
0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1273
0.41,Premium,E,VS1,61.2,58.0,4.76,4.78,2.92,1079
0.37,Premium,J,VS2,61.1,60.0,4.63,4.6,2.82,583
0.7,Fair,G,VS1,65.8,61.0,5.61,5.46,3.64,2384
0.56,Ideal,H,VVS2,62.1,57.0,5.26,5.3,3.27,1745
1.15,Very Good,H,SI2,63.0,54.0,6.64,6.73,4.21,4483
0.34,Very Good,F,SI2,60.0,62.0,4.51,4.55,2.72,447
1.05,Ideal,E,VS2,61.7,55.0,6.54,6.55,4.04,9624
1.21,Ideal,H,VVS2,60.4,57.0,6.9,6.93,4.18,7954
0.51,Ideal,D,VS2,61.7,55.0,5.11,5.14,3.16,1787
0.35,Ideal,E,VS1,61.2,56.0,4.55,4.53,2.78,1063
0.32,Ideal,F,VVS2,61.2,57.0,4.4,4.43,2.7,786
2.01,Very Good,I,VS2,62.3,59.0,8.02,8.1,5.02,15965
0.33,Ideal,H,SI2,61.2,54.0,4.45,4.5,2.74,448
0.6,Ideal,E,SI2,62.5,57.0,5.37,5.39,3.36,1385
0.51,Very Good,D,SI1,61.0,60.0,5.15,5.18,3.15,1569
1.03,Ideal,F,VS1,60.7,56.0,6.54,6.6,3.99,7296
0.31,Ideal,F,SI1,61.2,55.0,4.37,4.4,2.68,568
1.04,Fair,G,VS1,64.9,58.0,6.36,6.33,4.12,5633
0.3,Good,D,SI2,63.3,57.0,4.26,4.3,2.71,447
0.41,Premium,E,VS2,59.8,60.0,4.83,4.87,2.9,935
0.43,Ideal,H,SI1,62.5,57.0,4.79,4.84,3.01,716
0.45,Ideal,F,SI1,60.8,56.0,4.97,4.93,3.01,930
1.26,Ideal,H,VVS2,61.8,56.0,6.9,6.93,4.28,8941
2.01,Premium,H,SI1,61.8,58.0,8.13,8.06,5.0,17347
1.56,Premium,D,SI2,61.1,56.0,7.54,7.45,4.58,8858
0.32,Ideal,E,VS2,61.7,56.0,4.39,4.43,2.72,639
0.45,Fair,G,VS1,66.3,56.0,4.82,4.65,3.14,1027
0.77,Ideal,F,VS1,62.1,57.0,5.88,5.84,3.64,3387
0.64,Ideal,F,VS1,61.9,56.8,5.55,5.6,3.45,2222
0.31,Ideal,G,IF,61.0,56.0,4.37,4.38,2.67,924
0.35,Premium,H,SI1,62.4,58.0,4.47,4.54,2.81,504
0.56,Ideal,F,VS1,61.9,55.0,5.36,5.32,3.3,2016
0.24,Very Good,D,VVS2,61.5,58.0,3.96,3.98,2.44,478
0.47,Fair,G,SI1,58.4,60.0,5.16,5.12,3.0,1086
0.34,Premium,I,VVS2,61.5,60.0,4.45,4.49,2.75,596
0.7,Very Good,G,VS2,63.4,58.0,5.63,5.57,3.55,2338
0.28,Ideal,H,VS2,,54.0,4.2,4.22,2.63,467
0.5,Very Good,F,SI1,62.3,60.0,5.07,5.11,3.17,1250
0.54,Very Good,H,VVS1,62.0,57.0,5.2,5.25,3.24,1846
0.41,Premium,E,VS2,62.1,58.0,4.78,4.75,2.96,999
0.31,Premium,G,VS2,61.5,59.0,4.33,4.35,2.67,544
0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,3228
1.17,Ideal,G,VS2,61.5,57.0,6.86,6.8,4.2,6139
1.09,Ideal,H,VS2,62.9,58.0,6.56,6.51,4.11,6453
0.38,Ideal,D,VVS2,61.3,56.0,4.73,4.63,2.87,1257
1.61,Very Good,G,SI2,63.4,55.0,7.47,7.35,4.7,6915
0.33,Very Good,E,IF,61.8,55.0,4.47,4.52,2.78,957
0.9,Very Good,H,VVS2,62.4,58.0,6.12,6.15,3.83,4740
1.31,Ideal,I,SI2,63.6,55.0,6.98,6.92,4.42,5546
0.33,Premium,I,VVS2,61.5,58.0,4.43,4.45,2.73,579
1.68,Ideal,H,VS2,61.3,56.0,7.77,7.67,4.73,13427
0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,863
1.0,Very Good,F,VS2,61.9,59.0,6.34,6.38,3.94,5505
0.8,Very Good,E,VS1,62.4,54.0,5.98,5.94,3.72,4495
0.31,Ideal,G,VVS2,61.8,56.0,4.36,4.31,2.68,907
1.54,Good,H,VS1,,57.0,7.34,7.4,4.65,10769
2.2,Premium,I,SI2,61.8,54.0,8.45,8.4,5.2,13719
0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1389
0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,988
1.53,Very Good,F,SI1,58.5,59.0,7.55,7.62,4.44,11713
0.31,Ideal,G,SI1,62.1,54.0,4.34,4.36,2.7,493
0.37,Ideal,D,VVS2,60.5,57.0,4.65,4.68,2.82,983
0.32,Ideal,G,IF,,55.0,4.41,4.43,2.73,918
1.03,Ideal,F,SI1,62.1,56.0,6.5,6.46,4.03,6183
1.0,Premium,F,I1,62.4,59.0,6.38,6.34,3.97,3405
0.41,Ideal,D,VS1,61.3,54.0,4.8,4.83,2.95,1151
1.59,Very Good,I,SI1,62.4,56.0,7.46,7.48,4.66,9925
1.21,Very Good,J,VS2,60.9,58.0,6.86,6.91,4.19,4816
1.25,Ideal,D,VS2,62.6,56.0,6.84,6.87,4.29,9933
0.6,Premium,H,VS1,60.8,59.0,5.49,5.43,3.32,2376
0.3,Premium,G,VVS1,62.7,59.0,4.27,4.22,2.66,1013
1.5,Very Good,E,VS2,61.0,55.0,7.38,7.45,4.52,13963
0.53,Ideal,F,VS1,62.3,55.0,5.18,5.22,3.24,1812
0.31,Very Good,E,SI1,62.3,56.0,4.37,4.4,2.73,544
0.9,Very Good,D,SI2,61.2,54.0,6.25,6.29,3.84,3975
0.51,Ideal,F,VS1,61.7,54.0,5.17,5.14,3.18,1836
0.51,Ideal,E,VVS1,61.9,54.0,5.11,5.17,3.18,2720
0.34,Premium,F,VS1,60.0,59.0,4.59,4.55,2.74,725
0.41,Premium,H,SI1,62.0,59.0,4.8,4.78,2.97,876
0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,420
1.25,Premium,F,VS2,61.5,60.0,6.93,6.89,4.25,8840
1.15,Very Good,G,SI1,61.3,62.0,6.68,6.72,4.11,5538
1.01,Ideal,G,VS2,61.9,55.0,6.49,6.46,4.01,6108
1.06,Premium,G,VVS1,61.1,58.0,6.57,6.53,4.0,8319
0.76,Very Good,F,SI2,63.3,55.0,5.79,5.83,3.68,2347
1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,5012
1.5,Good,G,VS2,63.8,56.0,7.2,7.15,4.58,11508
1.09,Ideal,G,VVS1,62.1,55.0,6.58,6.63,4.1,8778
1.15,Premium,H,SI2,,59.0,6.82,6.78,4.05,3735
0.33,Ideal,H,VVS1,62.5,56.0,4.44,4.42,2.77,901
0.56,Ideal,E,VS2,62.6,57.0,5.29,5.26,3.3,1915
0.7,Very Good,G,VS2,61.8,55.0,5.69,5.74,3.53,3026
0.71,Premium,D,VS2,59.2,59.0,5.86,5.8,3.45,3161
0.39,Premium,D,VS2,,59.0,4.76,4.74,2.86,1024
2.09,Very Good,I,VS1,62.9,57.0,8.09,8.13,5.1,18215
1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,14282
0.75,Very Good,J,SI1,61.7,56.0,5.81,5.92,3.62,1859
0.7,Premium,E,VS1,61.8,58.0,5.71,5.75,3.54,3016
0.9,Very Good,F,SI2,63.4,59.0,6.07,6.11,3.86,3605
0.7,Good,F,VS1,63.8,58.0,5.61,5.58,3.57,2919
0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,2367
0.34,Very Good,I,VS2,62.1,57.0,4.44,4.48,2.77,477
2.01,Fair,G,SI1,70.6,64.0,7.43,6.64,4.69,18574
1.02,Fair,I,SI2,66.2,57.0,6.34,6.26,4.17,3290
1.01,Good,F,SI1,63.7,57.0,6.4,6.35,4.06,4989
0.31,Very Good,F,VS2,58.3,61.0,4.44,4.48,2.6,583
0.41,Good,E,SI1,,55.0,4.73,4.75,3.01,654
0.42,Ideal,E,VS2,62.4,55.0,4.79,4.83,3.0,958
0.52,Ideal,G,VS1,61.8,55.0,5.17,5.21,3.21,1689
0.7,Very Good,E,SI1,61.5,56.0,5.74,5.8,3.55,2239
1.08,Ideal,G,VS2,61.8,55.0,6.57,6.63,4.08,6931
0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
0.32,Ideal,E,SI1,61.5,55.0,4.4,4.44,2.72,682
1.51,Ideal,I,VS2,62.6,56.0,7.32,7.27,4.57,9234
0.57,Ideal,I,VS2,61.9,57.0,5.3,5.33,3.29,1410
0.3,Ideal,F,SI1,62.2,54.2,4.31,4.34,2.69,499
1.03,Premium,G,VS2,62.3,59.0,6.38,6.42,3.99,6214
0.7,Good,G,SI1,63.7,60.0,5.57,5.51,3.53,2150
1.13,Very Good,G,SI1,63.1,58.0,6.65,6.59,4.18,5526
1.22,Premium,J,SI2,62.1,59.0,6.82,6.77,4.22,4509
1.01,Ideal,D,SI1,62.0,57.0,6.37,6.44,3.97,5832
0.9,Good,J,VS2,64.0,61.0,6.04,6.03,3.86,2822
0.51,Premium,F,VVS2,60.5,59.0,5.17,5.15,3.12,2203
0.3,Ideal,G,VS1,60.9,57.0,4.34,4.36,2.65,624
1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,4423
0.34,Very Good,D,VS2,62.9,55.0,4.43,4.47,2.8,805
0.3,Ideal,G,SI1,62.8,56.0,4.32,4.28,2.7,574
0.71,Very Good,E,SI1,63.1,59.0,5.75,5.62,3.59,2441
